id,label,count_dots,count_delimiters,is_domain_ip,is_hyphen_present,count_sub_dir,count_sub_domain,count_queries,shady_tld,is_suspicious_part_hidden,is_tiny_url
28148,1,1,0,0,1,1,0,0,0,0,0
28149,1,2,1,0,0,3,0,0,0,0,0
28150,1,2,0,0,0,1,1,0,0,0,0
28151,1,2,0,0,1,1,1,0,0,0,0
28152,1,2,0,0,0,1,1,0,0,0,0
28153,1,2,0,0,0,4,0,0,0,0,0
28154,1,3,0,0,0,5,1,0,0,0,0
28155,1,1,0,0,0,2,0,0,0,0,0
28156,1,1,0,0,0,3,0,0,0,0,0
28157,1,2,0,0,0,1,1,0,0,0,0
28158,1,2,0,0,0,1,1,0,0,0,0
28159,1,2,0,0,0,1,1,0,0,0,0
28160,1,2,0,0,0,1,1,0,0,0,0
28161,1,1,1,0,0,7,0,0,0,0,0
28162,1,2,0,0,0,4,0,0,0,0,0
28163,1,2,0,0,0,3,1,0,0,0,0
28164,1,2,0,0,1,0,1,0,0,0,0
28165,1,1,0,0,1,1,0,0,0,0,0
28166,1,1,0,0,1,1,0,0,0,0,0
28167,1,1,0,0,1,1,0,0,0,0,0
28168,1,3,0,0,1,3,1,0,0,0,0
28169,1,3,0,0,0,2,2,0,0,0,0
28170,1,2,0,0,2,1,1,0,0,0,0
28171,1,1,0,0,1,1,0,0,0,0,0
28172,1,1,0,0,1,1,0,0,0,0,0
28173,1,1,0,0,1,1,0,0,0,0,0
28174,1,2,0,0,0,1,1,0,0,0,0
28175,1,1,0,0,1,1,0,0,0,0,0
28176,1,1,0,0,1,1,0,0,0,0,0
28177,1,1,0,0,1,1,0,0,0,0,0
28178,1,2,0,0,1,4,0,0,0,0,0
28179,1,3,0,0,1,1,2,0,0,0,0
28180,1,2,0,0,1,1,1,0,0,0,0
28181,1,2,0,0,0,0,1,0,0,0,0
28182,1,4,0,1,0,3,0,0,1,0,0
28183,1,3,0,0,3,1,1,0,0,0,0
28184,1,2,0,0,0,4,1,0,0,0,0
28185,1,2,2,0,0,3,0,1,0,1,0
28186,1,1,0,0,0,3,0,0,0,0,0
28187,1,1,0,0,0,2,0,0,0,0,0
28188,1,1,0,0,0,2,0,0,0,0,0
28189,1,2,0,0,0,3,1,0,0,1,0
28190,1,2,0,0,0,3,1,0,0,0,0
28191,1,1,0,0,0,3,0,0,0,1,0
28192,1,2,0,0,0,2,1,0,0,0,0
28193,1,3,1,0,0,2,0,0,0,0,0
28194,1,3,1,0,0,2,0,0,0,0,0
28195,1,3,1,0,0,2,0,0,0,0,0
28196,1,1,1,0,0,1,0,1,1,0,0
28197,1,1,0,0,0,4,0,0,0,0,0
28198,1,3,0,0,0,1,1,0,0,0,0
28199,1,2,0,0,1,1,1,0,0,0,0
28200,1,3,2,0,0,2,1,1,0,1,0
28201,1,3,0,0,0,2,1,0,0,0,0
28202,1,2,0,0,0,2,0,0,0,0,0
28203,1,3,3,0,0,3,0,1,0,0,0
28204,1,4,2,0,0,3,0,1,0,1,0
28205,1,4,2,0,0,3,0,1,0,0,0
28206,1,4,2,0,0,3,0,1,0,0,0
28207,1,5,2,0,0,3,0,1,0,1,0
28208,1,3,8,0,1,5,1,2,0,1,0
28209,1,2,0,0,3,1,1,0,0,0,0
28210,1,3,8,0,0,2,1,2,0,1,0
28211,1,2,1,0,0,2,0,0,0,0,0
28212,1,1,1,0,0,1,0,0,0,0,0
28213,1,1,1,0,0,2,0,0,0,0,0
28214,1,2,1,0,0,3,0,0,0,0,0
28215,1,3,2,0,0,2,1,0,0,0,0
28216,1,3,8,0,1,5,1,2,0,1,0
28217,1,2,0,0,0,3,1,0,0,0,0
28218,1,3,1,0,0,2,0,0,0,0,0
28219,1,3,3,0,0,2,0,0,0,0,0
28220,1,3,2,0,0,2,0,0,0,0,0
28221,1,2,0,0,0,1,1,0,0,0,0
28222,1,2,0,0,0,2,0,0,0,0,0
28223,1,3,2,0,0,3,0,0,1,0,0
28224,1,2,0,0,1,4,0,0,0,0,0
28225,1,2,8,0,0,5,0,3,1,1,0
28226,1,1,0,0,0,2,0,0,0,0,0
28227,1,1,0,0,0,1,0,0,0,0,0
28228,1,2,0,0,4,1,1,0,1,0,0
28229,1,3,0,0,0,1,1,0,0,0,0
28230,1,4,0,1,0,6,0,0,1,1,0
28231,1,1,0,0,0,2,0,0,0,0,0
28232,1,1,0,0,0,1,0,0,0,0,0
28233,1,3,2,0,0,2,0,1,0,0,0
28234,1,3,2,0,0,2,0,1,0,0,0
28235,1,3,2,0,0,2,0,1,0,0,0
28236,1,4,2,0,0,2,0,1,0,0,0
28237,1,3,2,0,0,2,0,1,0,0,0
28238,1,2,2,0,0,2,0,1,0,0,0
28239,1,2,2,0,0,2,0,0,0,0,0
28240,1,2,9,0,0,1,1,3,0,1,0
28241,1,1,0,0,1,1,0,0,0,0,0
28242,1,2,0,0,0,2,1,0,0,0,0
28243,1,2,0,0,0,3,1,0,0,0,0
28244,1,2,0,0,0,3,1,0,0,0,0
28245,1,2,0,0,0,3,0,0,0,0,0
28246,1,2,0,0,0,3,0,0,0,0,0
28247,1,3,20,0,0,5,0,7,1,1,0
28248,1,3,20,0,0,5,0,7,1,1,0
28249,1,4,0,1,0,4,0,0,1,1,0
28250,1,2,0,0,0,3,1,0,0,0,0
28251,1,2,0,0,2,1,1,0,0,0,0
28252,1,7,16,0,0,1,1,5,0,1,0
28253,1,7,10,0,0,1,1,5,0,1,0
28254,1,2,0,0,0,1,1,0,0,0,0
28255,1,2,5,0,0,6,0,1,0,0,0
28256,1,2,4,0,0,6,0,1,0,1,0
28257,1,1,2,0,0,6,0,0,0,0,0
28258,1,3,8,0,0,3,1,3,0,1,0
28259,1,2,0,0,0,3,1,0,0,0,0
28260,1,5,1,0,0,9,1,0,0,1,0
28261,1,2,1,0,0,3,1,0,0,0,0
28262,1,2,0,0,0,2,1,0,0,0,0
28263,1,2,4,0,0,9,0,1,0,1,0
28264,1,1,2,0,0,9,0,0,0,1,0
28265,1,1,1,0,0,3,0,0,0,0,0
28266,1,2,0,0,0,1,1,0,1,0,0
28267,1,1,0,0,1,1,0,0,0,0,0
28268,1,1,0,0,0,7,0,0,0,0,0
28269,1,2,0,0,0,3,1,0,0,0,0
28270,1,1,0,0,0,1,0,0,1,0,0
28271,1,2,0,0,0,2,0,0,0,0,0
28272,1,2,0,0,2,1,1,0,0,0,0
28273,1,1,0,0,0,5,0,0,0,0,0
28274,1,2,1,0,0,2,0,0,0,0,0
28275,1,3,0,0,1,1,1,0,0,0,0
28276,1,2,0,0,1,2,0,0,0,0,0
28277,1,2,0,0,1,2,0,0,0,0,0
28278,1,2,0,0,0,3,0,0,0,0,0
28279,1,2,0,0,0,4,0,0,0,0,0
28280,1,2,0,0,0,2,1,0,0,0,0
28281,1,2,2,0,0,3,1,1,0,0,0
28282,1,2,0,0,0,5,1,0,0,0,0
28283,1,1,0,0,0,1,0,0,0,0,0
28284,1,1,0,0,0,3,0,0,0,0,0
28285,1,2,0,0,0,1,1,0,1,0,0
28286,1,2,0,0,0,1,1,0,0,0,0
28287,1,1,1,0,0,1,0,1,1,0,0
28288,1,2,0,0,0,1,1,0,0,0,0
28289,1,4,22,0,0,1,1,11,0,1,0
28290,1,2,0,0,0,1,1,0,0,0,0
28291,1,2,0,0,0,3,1,0,0,0,0
28292,1,3,14,0,0,5,0,6,1,1,0
28293,1,2,2,0,0,3,1,1,0,0,0
28294,1,2,0,0,0,3,1,0,0,0,0
28295,1,3,14,0,0,3,0,6,0,1,0
28296,1,2,1,0,0,3,0,1,0,0,0
28297,1,2,0,0,0,3,0,0,0,0,0
28298,1,2,0,0,1,3,1,0,0,0,0
28299,1,1,0,0,0,1,0,0,1,0,0
28300,1,1,0,0,0,1,0,0,1,0,0
28301,1,2,0,0,0,1,1,0,0,0,0
28302,1,2,0,0,0,3,1,0,0,0,0
28303,1,3,2,0,1,5,0,1,0,1,0
28304,1,2,0,0,0,1,1,0,0,0,0
28305,1,5,0,0,0,3,0,0,0,0,0
28306,1,1,0,0,0,1,0,0,0,0,0
28307,1,2,0,0,0,1,0,0,0,0,0
28308,1,2,0,0,0,1,1,0,0,0,0
28309,1,2,0,0,0,5,0,0,0,0,0
28310,1,1,0,0,0,4,0,0,0,0,0
28311,1,2,0,0,0,3,1,0,0,0,0
28312,1,2,0,0,0,3,1,0,0,0,0
28313,1,2,0,0,0,1,1,0,0,0,0
28314,1,3,0,0,0,1,1,0,0,0,0
28315,1,1,0,0,0,2,0,0,0,0,0
28316,1,2,0,0,0,3,1,0,0,0,0
28317,1,2,3,0,0,3,1,1,0,0,0
28318,1,1,1,0,0,1,0,1,1,0,0
28319,1,2,0,0,0,3,0,0,0,0,0
28320,1,2,3,0,0,3,1,1,0,0,0
28321,1,1,0,0,0,1,0,0,0,0,0
28322,1,3,2,0,0,2,1,1,0,1,0
28323,1,3,3,0,0,2,2,1,0,1,0
28324,1,3,0,0,0,2,0,0,0,0,0
28325,1,2,0,0,0,2,0,0,1,0,0
28326,1,3,0,0,0,5,1,0,0,0,0
28327,1,3,0,0,0,2,1,0,0,0,0
28328,1,4,0,0,1,2,2,0,0,0,0
28329,1,2,0,0,0,2,0,0,0,0,0
28330,1,1,0,0,0,1,0,0,0,0,0
28331,1,11,2,0,1,2,10,0,0,1,0
28332,1,2,0,0,0,4,1,0,0,0,0
28333,1,2,5,0,1,1,0,2,0,0,0
28334,1,2,0,0,0,3,1,0,0,0,0
28335,1,1,12,0,0,2,0,6,0,1,0
28336,1,1,0,0,0,3,0,0,0,0,0
28337,1,1,0,0,0,3,0,0,0,0,0
28338,1,1,0,0,0,2,0,0,0,0,0
28339,1,1,0,0,0,3,0,0,0,0,0
28340,1,1,0,0,0,2,0,0,0,0,0
28341,1,3,1,0,0,1,1,0,0,0,0
28342,1,2,0,0,0,0,1,0,0,0,0
28343,1,1,0,0,0,4,0,0,0,0,0
28344,1,1,0,0,0,3,0,0,0,0,0
28345,1,1,0,0,0,2,0,0,0,0,0
28346,1,2,0,0,1,1,1,0,0,0,0
28347,1,2,0,0,0,3,0,0,0,0,0
28348,1,2,0,0,0,3,0,0,0,0,0
28349,1,2,0,0,0,3,0,0,0,0,0
28350,1,4,0,1,0,2,0,0,1,0,0
28351,1,2,0,0,0,3,1,0,0,0,0
28352,1,2,0,0,0,3,1,0,0,0,0
28353,1,1,0,0,0,1,0,0,0,0,0
28354,1,2,0,0,0,1,0,0,0,0,0
28355,1,2,0,0,0,3,1,0,0,0,0
28356,1,2,0,0,0,3,1,0,0,0,0
28357,1,2,0,0,0,3,1,0,0,0,0
28358,1,2,0,0,0,5,0,0,0,1,0
28359,1,3,0,0,0,1,1,0,0,0,0
28360,1,1,0,0,0,1,0,0,0,0,0
28361,1,1,0,0,0,2,0,0,0,0,0
28362,1,3,0,0,0,1,1,0,0,0,0
28363,1,3,0,0,0,1,1,0,0,0,0
28364,1,2,0,0,0,2,1,0,0,0,0
28365,1,2,0,0,0,2,1,0,0,0,0
28366,1,2,0,0,1,1,1,0,0,0,0
28367,1,2,0,0,0,3,1,0,0,0,0
28368,1,2,0,0,0,3,1,0,0,0,0
28369,1,2,0,0,0,4,1,0,0,0,0
28370,1,2,0,0,0,3,1,0,0,0,0
28371,1,2,2,0,0,4,0,1,0,0,0
28372,1,1,0,0,0,5,0,0,0,0,0
28373,1,2,0,0,0,3,1,0,0,0,0
28374,1,2,0,0,0,3,1,0,0,0,0
28375,1,2,0,0,0,3,1,0,0,0,0
28376,1,2,0,0,0,3,1,0,0,0,0
28377,1,2,0,0,0,3,1,0,0,0,0
28378,1,2,0,0,0,1,1,0,0,0,0
28379,1,2,0,0,0,3,1,0,0,0,0
28380,1,2,0,0,0,2,1,0,0,0,0
28381,1,1,0,0,0,4,0,0,0,0,0
28382,1,1,0,0,0,2,0,0,0,0,0
28383,1,1,0,0,1,3,0,0,0,1,0
28384,1,1,0,0,1,4,0,0,0,1,0
28385,1,2,0,0,1,3,1,0,0,1,0
28386,1,2,0,0,1,4,1,0,0,1,0
28387,1,2,0,0,0,1,1,0,0,0,0
28388,1,2,0,0,0,3,1,0,0,0,0
28389,1,2,0,0,0,3,1,0,0,0,0
28390,1,2,0,0,0,3,1,0,0,0,0
28391,1,3,1,0,0,4,0,1,0,0,0
28392,1,3,1,0,0,4,0,1,0,0,0
28393,1,2,0,0,0,2,1,0,0,0,0
28394,1,2,0,0,1,5,0,0,0,0,0
28395,1,1,0,0,2,1,0,0,0,0,0
28396,1,2,0,0,0,3,1,0,0,0,0
28397,1,2,0,0,0,3,1,0,0,0,0
28398,1,1,0,0,0,1,0,0,0,0,0
28399,1,5,0,0,0,2,1,0,0,0,0
28400,1,2,0,0,0,3,1,0,0,0,0
28401,1,2,0,0,0,3,1,0,0,0,0
28402,1,2,0,0,0,3,1,0,0,0,0
28403,1,2,0,0,0,3,1,0,0,0,0
28404,1,2,0,0,0,3,1,0,0,0,0
28405,1,5,2,0,6,3,3,1,0,1,0
28406,1,2,0,0,0,3,1,0,0,0,0
28407,1,2,0,0,0,3,1,0,0,0,0
28408,1,2,0,0,0,1,1,0,1,0,0
28409,1,2,0,0,0,1,0,0,0,0,0
28410,1,2,0,0,0,1,1,0,0,0,0
28411,1,1,0,0,0,3,0,0,0,0,0
28412,1,2,0,0,0,4,0,0,0,0,0
28413,1,2,0,0,0,2,0,0,0,0,0
28414,1,2,5,0,1,4,0,1,0,1,0
28415,1,3,0,0,0,5,0,0,0,1,0
28416,1,3,14,0,0,5,0,6,1,1,0
28417,1,2,0,0,0,3,1,0,0,0,0
28418,1,3,0,0,0,2,1,0,0,0,0
28419,1,2,0,0,0,3,1,0,0,0,0
28420,1,4,2,0,0,5,0,1,0,1,0
28421,1,3,0,0,0,1,0,0,0,0,0
28422,1,2,0,0,0,3,1,0,0,0,0
28423,1,3,2,0,0,1,1,0,0,0,0
28424,1,2,2,0,0,4,0,1,0,0,0
28425,1,2,2,0,0,4,0,1,0,0,0
28426,1,2,2,0,0,4,0,1,0,0,0
28427,1,2,2,0,0,4,0,1,0,0,0
28428,1,3,2,0,0,4,0,1,0,1,0
28429,1,3,2,0,0,4,0,1,0,1,0
28430,1,3,2,0,0,4,0,1,0,1,0
28431,1,2,2,0,0,4,0,1,0,0,0
28432,1,3,0,0,0,4,0,0,0,0,0
28433,1,2,0,0,0,1,1,0,0,0,0
28434,1,2,2,0,0,12,0,1,0,1,0
28435,1,2,0,0,0,3,1,0,0,0,0
28436,1,2,0,0,0,3,1,0,0,0,0
28437,1,2,0,0,0,3,1,0,0,0,0
28438,1,2,0,0,0,5,1,0,0,0,0
28439,1,2,1,0,0,5,1,0,0,0,0
28440,1,2,0,0,0,3,1,0,0,0,0
28441,1,2,0,0,0,3,1,0,0,0,0
28442,1,3,0,0,0,4,0,0,0,0,0
28443,1,2,0,0,0,3,1,0,0,0,0
28444,1,2,0,0,0,3,1,0,0,0,0
28445,1,2,0,0,0,3,1,0,0,0,0
28446,1,2,0,0,0,3,1,0,0,0,0
28447,1,2,0,0,0,3,1,0,0,0,0
28448,1,3,0,0,0,5,0,0,0,1,0
28449,1,3,2,0,0,4,0,1,0,1,0
28450,1,4,2,0,0,4,0,1,0,1,0
28451,1,3,2,0,0,4,0,1,0,1,0
28452,1,3,2,0,0,4,0,1,0,1,0
28453,1,3,2,0,0,4,0,1,0,1,0
28454,1,3,2,0,0,4,0,1,0,1,0
28455,1,3,2,0,0,4,0,1,0,1,0
28456,1,3,2,0,0,4,0,1,0,1,0
28457,1,3,2,0,0,4,0,1,0,1,0
28458,1,3,2,0,0,4,0,1,0,1,0
28459,1,2,0,0,0,3,1,0,0,0,0
28460,1,2,0,0,0,3,1,0,0,0,0
28461,1,2,3,0,0,3,0,1,0,1,0
28462,1,2,0,0,0,3,1,0,0,0,0
28463,1,3,0,0,0,2,0,0,0,0,0
28464,1,3,0,0,0,2,0,0,0,0,0
28465,1,3,0,0,1,1,1,0,0,0,0
28466,1,2,0,0,0,2,1,0,0,0,0
28467,1,2,0,0,0,2,1,0,0,0,0
28468,1,3,17,0,0,5,0,6,1,1,0
28469,1,2,2,0,0,2,0,1,1,0,0
28470,1,2,2,0,0,2,0,1,1,0,0
28471,1,1,0,0,0,1,0,0,0,0,0
28472,1,2,0,0,0,3,1,0,0,0,0
28473,1,2,0,0,0,3,1,0,0,0,0
28474,1,2,0,0,0,2,1,0,0,0,0
28475,1,2,0,0,0,2,1,0,0,0,0
28476,1,2,2,0,0,4,0,1,0,0,0
28477,1,2,0,0,0,4,0,0,0,0,0
28478,1,2,0,0,0,3,1,0,0,0,0
28479,1,2,0,0,0,3,1,0,0,0,0
28480,1,2,0,0,0,3,1,0,0,0,0
28481,1,2,0,0,0,1,1,0,0,0,0
28482,1,2,0,0,1,1,1,0,0,0,0
28483,1,2,0,0,0,2,0,0,0,0,0
28484,1,2,0,0,0,1,0,0,0,1,0
28485,1,2,0,0,0,0,1,0,0,0,0
28486,1,2,2,0,0,12,0,1,0,1,0
28487,1,3,17,0,0,5,0,6,1,1,0
28488,1,2,0,0,0,3,1,0,0,0,0
28489,1,1,0,0,0,6,0,0,0,1,0
28490,1,1,0,0,0,1,0,0,0,0,0
28491,1,2,2,0,1,6,0,1,0,0,0
28492,1,3,7,0,1,6,0,2,0,1,0
28493,1,3,2,0,0,5,0,1,0,1,0
28494,1,2,0,0,3,1,1,0,0,0,0
28495,1,2,0,0,0,1,1,0,1,0,0
28496,1,3,20,0,0,5,0,7,1,1,0
28497,1,3,20,0,0,5,0,7,1,1,0
28498,1,2,8,0,0,5,0,3,1,1,0
28499,1,3,0,0,0,3,1,0,0,0,0
28500,1,2,0,0,3,1,1,0,0,0,0
28501,1,2,0,0,0,3,0,0,0,0,0
28502,1,1,0,0,0,2,0,0,0,0,0
28503,1,2,0,0,0,3,1,0,0,0,0
28504,1,2,0,0,0,1,0,0,0,0,0
28505,1,2,0,0,0,2,0,0,0,0,0
28506,1,2,0,0,0,3,0,0,0,0,0
28507,1,2,0,0,0,3,0,0,0,0,0
28508,1,2,0,0,0,3,0,0,0,0,0
28509,1,2,0,0,0,3,0,0,0,0,0
28510,1,3,0,0,0,3,1,0,0,0,0
28511,1,1,0,0,0,2,0,0,0,0,0
28512,1,1,0,0,0,3,0,0,0,0,0
28513,1,2,0,0,0,3,1,0,0,0,0
28514,1,3,20,0,0,5,0,7,1,1,0
28515,1,3,2,0,0,4,0,1,0,1,0
28516,1,2,0,0,0,2,0,0,0,0,0
28517,1,3,0,0,0,3,0,0,0,0,0
28518,1,1,0,0,0,3,0,0,0,0,0
28519,1,1,0,0,0,4,0,0,0,0,0
28520,1,2,0,0,0,3,1,0,0,0,0
28521,1,3,2,0,0,2,1,1,0,0,0
28522,1,3,5,0,0,2,0,2,0,1,0
28523,1,3,0,0,1,1,2,0,0,0,0
28524,1,2,0,0,1,0,1,0,0,0,0
28525,1,3,0,0,0,1,1,0,0,0,0
28526,1,2,0,0,0,3,1,0,0,0,0
28527,1,2,0,0,0,3,1,0,0,0,0
28528,1,2,0,0,1,1,1,0,0,0,0
28529,1,3,0,0,0,1,1,0,0,0,0
28530,1,1,0,0,0,2,0,0,0,0,0
28531,1,1,0,0,0,1,0,0,0,0,0
28532,1,2,1,0,0,6,0,0,0,0,0
28533,1,2,0,0,0,3,1,0,0,0,0
28534,1,2,0,0,0,3,1,0,0,0,0
28535,1,2,0,0,0,3,1,0,0,0,0
28536,1,2,0,0,0,3,1,0,0,0,0
28537,1,1,0,0,0,3,0,0,0,0,0
28538,1,1,0,0,0,4,0,0,0,0,0
28539,1,2,0,0,0,1,1,0,0,0,0
28540,1,1,0,0,0,3,0,0,0,0,0
28541,1,2,0,0,0,3,0,0,0,0,0
28542,1,4,2,0,0,4,1,1,0,1,0
28543,1,2,0,0,0,3,1,0,0,0,0
28544,1,8,0,0,0,6,0,0,0,1,0
28545,1,4,2,0,0,4,1,1,0,1,0
28546,1,2,2,0,0,4,0,0,0,0,0
28547,1,2,0,0,0,3,0,0,0,0,0
28548,1,1,0,0,0,3,0,0,0,0,0
28549,1,1,0,0,0,2,0,0,0,0,0
28550,1,4,37,0,0,4,1,7,0,1,0
28551,1,4,1,0,0,4,1,1,0,0,0
28552,1,4,2,0,0,4,1,1,0,0,0
28553,1,5,37,0,0,4,1,7,0,1,0
28554,1,7,1,0,0,4,1,1,0,0,0
28555,1,1,1,0,0,5,0,0,0,1,0
28556,1,2,0,0,0,3,1,0,0,0,0
28557,1,3,0,0,0,5,0,0,0,0,0
28558,1,2,0,0,0,1,0,0,0,1,0
28559,1,1,0,0,1,3,0,0,0,0,0
28560,1,2,0,0,1,6,0,0,0,0,0
28561,1,2,0,0,0,3,1,0,0,0,0
28562,1,2,0,0,0,3,1,0,0,0,0
28563,1,2,0,0,0,3,1,0,0,0,0
28564,1,2,0,0,0,3,1,0,0,0,0
28565,1,2,0,0,0,3,1,0,0,0,0
28566,1,2,1,0,0,2,0,1,0,0,0
28567,1,6,3,0,0,2,1,1,0,1,0
28568,1,3,5,0,0,6,1,1,0,1,0
28569,1,2,0,0,0,3,1,0,0,0,0
28570,1,3,0,0,0,2,1,0,0,0,0
28571,1,2,0,0,0,2,0,0,1,0,0
28572,1,5,0,0,0,3,3,0,0,0,0
28573,1,2,0,0,1,6,0,0,0,1,0
28574,1,3,4,0,1,5,1,1,0,1,0
28575,1,3,3,0,1,6,0,1,0,1,0
28576,1,2,0,0,0,3,1,0,0,0,0
28577,1,2,0,0,0,0,1,0,1,0,0
28578,1,3,1,0,1,6,0,1,0,0,0
28579,1,2,0,0,0,2,0,0,0,0,0
28580,1,2,0,0,0,2,0,0,0,0,0
28581,1,2,0,0,0,2,0,0,0,0,0
28582,1,2,2,0,0,5,0,1,0,0,0
28583,1,3,0,0,0,8,1,0,0,1,0
28584,1,2,2,0,0,3,0,1,0,0,0
28585,1,3,8,0,0,3,0,2,0,1,0
28586,1,3,2,0,0,3,0,1,0,1,0
28587,1,3,2,0,0,3,0,1,0,1,0
28588,1,2,0,0,0,3,0,0,0,0,0
28589,1,2,0,0,0,3,1,0,0,0,0
28590,1,2,0,0,0,1,1,0,0,0,0
28591,1,4,17,0,0,5,1,6,1,1,0
28592,1,4,17,0,0,5,1,6,1,1,0
28593,1,4,17,0,0,5,1,6,1,1,0
28594,1,4,17,0,0,5,1,6,1,1,0
28595,1,4,17,0,0,5,1,6,1,1,0
28596,1,4,17,0,0,5,1,6,1,1,0
28597,1,4,17,0,0,5,1,6,1,1,0
28598,1,4,17,0,0,5,1,6,1,1,0
28599,1,4,17,0,0,5,1,6,1,1,0
28600,1,2,0,0,0,3,1,0,0,0,0
28601,1,2,0,0,0,3,1,0,0,0,0
28602,1,2,0,0,0,3,1,0,0,0,0
28603,1,2,0,0,0,3,1,0,0,0,0
28604,1,2,0,0,0,4,0,0,0,0,0
28605,1,2,0,0,0,3,1,0,0,0,0
28606,1,2,0,0,0,3,1,0,0,0,0
28607,1,2,0,0,0,3,1,0,0,0,0
28608,1,2,1,0,0,4,1,0,0,1,0
28609,1,2,0,0,0,3,1,0,0,0,0
28610,1,2,0,0,0,3,1,0,0,0,0
28611,1,3,2,0,0,2,0,1,0,0,0
28612,1,2,0,0,0,3,1,0,0,0,0
28613,1,2,0,0,0,3,1,0,0,0,0
28614,1,3,0,0,1,5,0,0,0,1,0
28615,1,1,0,0,0,2,0,0,0,0,0
28616,1,2,0,0,3,1,1,0,0,0,0
28617,1,2,0,0,0,3,1,0,0,0,0
28618,1,2,0,0,0,3,1,0,0,0,0
28619,1,2,0,0,0,3,1,0,0,0,0
28620,1,2,0,0,0,3,1,0,0,0,0
28621,1,2,0,0,0,3,1,0,0,0,0
28622,1,2,0,0,0,1,1,0,0,0,0
28623,1,2,0,0,0,3,1,0,0,0,0
28624,1,3,0,0,0,3,1,0,0,0,0
28625,1,2,8,0,0,3,0,2,0,1,0
28626,1,2,0,0,0,7,1,0,0,1,0
28627,1,2,2,0,0,4,0,1,0,0,0
28628,1,2,0,0,0,3,1,0,0,1,0
28629,1,1,0,0,0,3,0,0,0,0,0
28630,1,2,0,0,0,4,0,0,0,0,0
28631,1,2,0,0,0,3,0,0,0,0,0
28632,1,2,0,0,0,3,0,0,0,0,0
28633,1,2,5,0,0,3,0,1,0,1,0
28634,1,3,8,0,0,3,1,2,0,1,0
28635,1,4,0,0,0,3,0,0,0,0,0
28636,1,4,0,0,0,2,0,0,0,0,0
28637,1,2,0,0,0,5,1,0,0,1,0
28638,1,2,0,0,0,3,1,0,0,0,0
28639,1,2,0,0,0,3,1,0,0,0,0
28640,1,2,0,0,0,3,1,0,0,0,0
28641,1,2,0,0,0,3,1,0,0,0,0
28642,1,2,0,0,0,3,1,0,0,0,0
28643,1,2,0,0,0,3,1,0,0,0,0
28644,1,4,0,0,0,1,1,0,0,0,0
28645,1,2,0,0,0,3,1,0,0,0,0
28646,1,2,0,0,0,3,1,0,0,0,0
28647,1,2,0,0,0,3,1,0,0,0,0
28648,1,2,0,0,0,3,1,0,0,0,0
28649,1,2,0,0,0,3,1,0,0,0,0
28650,1,4,14,0,0,5,1,6,1,1,0
28651,1,4,14,0,0,5,1,6,1,1,0
28652,1,4,14,0,0,5,1,6,1,1,0
28653,1,4,14,0,0,5,1,6,1,1,0
28654,1,2,0,0,0,3,1,0,0,0,0
28655,1,2,0,0,0,3,1,0,0,0,0
28656,1,2,0,0,0,3,1,0,0,0,0
28657,1,2,0,0,0,3,1,0,0,0,0
28658,1,2,0,0,0,3,1,0,0,0,0
28659,1,3,0,0,0,5,1,0,0,0,0
28660,1,2,0,0,0,5,0,0,0,0,0
28661,1,1,0,0,0,3,0,0,0,0,0
28662,1,1,0,0,0,2,0,0,0,0,0
28663,1,1,0,0,0,3,0,0,0,0,0
28664,1,4,0,0,0,3,1,0,0,0,0
28665,1,2,0,0,0,3,0,0,0,0,0
28666,1,2,0,0,0,3,1,0,0,0,0
28667,1,2,0,0,0,3,1,0,0,0,0
28668,1,2,0,0,0,3,1,0,0,0,0
28669,1,2,0,0,0,3,1,0,0,0,0
28670,1,2,0,0,0,3,1,0,0,0,0
28671,1,2,0,0,3,1,1,0,0,0,0
28672,1,2,0,0,0,3,1,0,0,0,0
28673,1,2,0,0,0,3,1,0,0,0,0
28674,1,2,0,0,0,3,1,0,0,0,0
28675,1,2,0,0,0,3,1,0,0,0,0
28676,1,2,0,0,0,3,1,0,0,0,0
28677,1,1,0,0,0,2,0,0,0,0,0
28678,1,1,0,0,0,3,0,0,0,0,0
28679,1,1,0,0,0,2,0,0,0,0,0
28680,1,2,0,0,0,1,1,0,0,0,0
28681,1,2,2,0,0,2,0,1,0,0,0
28682,1,1,0,0,0,2,0,0,0,0,0
28683,1,5,2,0,0,3,1,1,0,0,0
28684,1,4,8,0,0,6,1,2,0,1,0
28685,1,2,0,0,0,3,1,0,0,0,0
28686,1,13,28,0,0,5,0,11,0,1,0
28687,1,14,22,0,0,5,0,13,0,1,0
28688,1,1,0,0,0,3,0,0,0,0,0
28689,1,2,0,0,0,3,1,0,0,0,0
28690,1,2,0,0,0,3,1,0,0,0,0
28691,1,2,0,0,1,1,1,0,0,0,0
28692,1,3,2,0,0,7,0,1,0,1,0
28693,1,3,2,0,0,7,0,1,0,1,0
28694,1,3,2,0,0,7,0,1,0,1,0
28695,1,5,2,0,0,7,0,1,0,1,0
28696,1,3,2,0,0,7,0,1,0,1,0
28697,1,4,2,0,0,4,0,1,0,1,0
28698,1,2,0,0,0,3,1,0,0,0,0
28699,1,2,0,0,0,3,0,0,0,0,0
28700,1,2,0,0,0,3,1,0,0,0,0
28701,1,2,0,0,0,3,1,0,0,0,0
28702,1,2,0,0,0,3,1,0,0,0,0
28703,1,2,2,0,0,3,0,1,0,0,0
